document,compile_component,locate_component,traverse_component,NOD,DEF,OCC,LOC,gotoDefinition,rename,completion
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/bx/DEF_80.java,75.66666666666667,141.66666666666666,0.6666666666666666,1253.0,80.0,723.0,611.0,208.25,140.625,80.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/by/DEF_160.java,105.33333333333333,212.33333333333334,1.0,1889.0,160.0,1053.0,1011.0,297.0,214.625,105.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/bz/DEF_240.java,174.33333333333334,415.3333333333333,0.3333333333333333,3294.0,240.0,2050.0,1617.0,451.5,396.125,181.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ca/DEF_320.java,164.33333333333334,454.6666666666667,1.0,3753.0,320.0,2231.0,1626.0,504.25,462.875,168.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cb/DEF_400.java,197.33333333333334,145.66666666666666,0.3333333333333333,1294.0,400.0,592.0,1727.0,145.875,141.875,210.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cc/DEF_480.java,284.3333333333333,648.6666666666666,0.6666666666666666,5617.0,478.0,3278.0,3107.0,727.875,647.125,299.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cd/DEF_560.java,221.66666666666666,910.0,0.6666666666666666,7369.0,560.0,3951.0,2357.0,948.625,883.125,240.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ce/DEF_640.java,272.6666666666667,942.6666666666666,0.6666666666666666,7461.0,640.0,4566.0,3290.0,939.625,900.75,269.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cf/DEF_720.java,362.6666666666667,1066.6666666666667,0.3333333333333333,8691.0,720.0,5267.0,3850.0,1292.125,1223.375,334.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cg/DEF_800.java,372.6666666666667,1219.0,0.3333333333333333,10085.0,800.0,6252.0,4447.0,1275.0,1212.5,378.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ch/DEF_880.java,466.0,1653.3333333333333,0.3333333333333333,11327.0,880.0,6654.0,4886.0,1776.75,1609.5,480.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ci/DEF_960.java,517.0,1861.0,0.6666666666666666,12950.0,960.0,7642.0,5411.0,1957.0,1865.0,525.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cj/DEF_1040.java,488.3333333333333,1874.0,0.3333333333333333,13827.0,1040.0,8150.0,5883.0,1964.375,1847.25,519.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ck/DEF_1120.java,519.6666666666666,2042.6666666666667,0.6666666666666666,15466.0,1119.0,8980.0,6073.0,2068.25,2233.25,591.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cl/DEF_1200.java,618.6666666666666,2157.0,0.6666666666666666,15755.0,1200.0,9328.0,6470.0,1839.5,1830.875,567.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cm/DEF_1280.java,465.0,2221.3333333333335,0.3333333333333333,16541.0,1280.0,9724.0,7011.0,1719.5,843.25,572.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cn/DEF_1360.java,452.6666666666667,1215.6666666666667,0.3333333333333333,14345.0,1360.0,8308.0,7093.0,1805.875,1722.875,602.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/co/DEF_1440.java,587.3333333333334,2081.0,0.6666666666666666,16840.0,1440.0,10042.0,6879.0,1615.75,1480.75,355.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cp/DEF_1520.java,580.3333333333334,2420.0,0.0,19542.0,1520.0,11749.0,8337.0,3204.5,3005.125,557.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cq/DEF_1600.java,797.3333333333334,3340.3333333333335,0.3333333333333333,21217.0,1598.0,12642.0,8793.0,3368.375,2797.5,861.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cr/DEF_1680.java,494.6666666666667,1275.6666666666667,0.0,21683.0,1679.0,12892.0,8977.0,1317.875,1303.375,641.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cs/DEF_1760.java,1022.3333333333334,3909.0,0.6666666666666666,23087.0,1760.0,13585.0,9962.0,2910.75,2808.125,799.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ct/DEF_1840.java,838.6666666666666,3118.6666666666665,0.6666666666666666,24785.0,1840.0,14651.0,10365.0,3255.875,3447.125,850.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cu/DEF_1920.java,865.3333333333334,3193.0,0.0,25518.0,1920.0,15063.0,10771.0,3163.75,3117.75,805.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cv/DEF_2000.java,906.3333333333334,3895.0,0.6666666666666666,25719.0,2000.0,15216.0,10875.0,3673.25,3377.25,800.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/a/LOC_400.java,57.333333333333336,106.66666666666667,0.3333333333333333,905.0,65.0,566.0,399.0,159.75,105.5,61.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/b/LOC_800.java,90.33333333333333,244.66666666666666,0.0,1952.0,127.0,1273.0,785.0,298.875,243.625,96.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/c/LOC_1200.java,122.33333333333333,297.0,0.0,2651.0,212.0,1461.0,1199.0,345.0,293.0,122.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/d/LOC_1600.java,147.66666666666666,641.6666666666666,0.3333333333333333,5021.0,340.0,3095.0,1575.0,692.625,657.875,155.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/e/LOC_2000.java,180.66666666666666,509.6666666666667,0.3333333333333333,4296.0,378.0,2480.0,1996.0,712.875,728.0,246.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/f/LOC_2400.java,227.66666666666666,890.3333333333334,0.0,7610.0,572.0,4141.0,2397.0,1008.5,1111.625,303.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/g/LOC_2800.java,331.0,1245.3333333333333,1.0,8277.0,713.0,4503.0,2793.0,979.5,958.25,292.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/h/LOC_3200.java,287.3333333333333,700.0,1.0,5703.0,488.0,3325.0,3197.0,733.25,690.375,296.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/i/LOC_3600.java,322.0,811.6666666666666,0.0,6910.0,572.0,4017.0,3597.0,869.5,830.625,324.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/j/LOC_4000.java,344.3333333333333,921.0,0.3333333333333333,7599.0,646.0,4518.0,3995.0,996.875,911.25,352.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/k/LOC_4400.java,413.0,1240.6666666666667,0.6666666666666666,8941.0,753.0,5255.0,4364.0,1274.75,1319.375,409.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/l/LOC_4800.java,389.0,1330.0,0.3333333333333333,10925.0,848.0,6447.0,4797.0,1394.75,1345.75,401.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/m/LOC_5200.java,431.3333333333333,1483.3333333333333,0.3333333333333333,12461.0,927.0,7359.0,5195.0,1581.5,1492.625,441.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/n/LOC_5600.java,468.6666666666667,1737.0,1.0,13864.0,1028.0,8241.0,5596.0,1790.875,1723.375,474.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/o/LOC_6000.java,485.6666666666667,1755.0,0.0,14282.0,1078.0,8517.0,5995.0,1830.375,1742.5,507.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/p/LOC_6400.java,524.6666666666666,1928.0,0.6666666666666666,15630.0,1187.0,9257.0,6367.0,1995.0,1942.0,541.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/q/LOC_6800.java,610.3333333333334,2133.3333333333335,0.0,16672.0,1429.0,9955.0,6795.0,2171.875,2155.375,619.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/r/LOC_7200.java,589.3333333333334,2113.0,1.0,16936.0,1316.0,9950.0,7194.0,2127.875,2097.5,596.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/s/LOC_7600.java,610.0,2487.0,0.3333333333333333,20314.0,1516.0,11625.0,7595.0,2515.5,2435.75,638.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/t/LOC_8000.java,642.0,2383.3333333333335,0.6666666666666666,19117.0,1475.0,11498.0,7969.0,2494.625,2382.625,660.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/u/LOC_8400.java,699.3333333333334,2268.3333333333335,0.3333333333333333,18250.0,1417.0,10752.0,8395.0,2339.375,2217.25,707.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/v/LOC_8800.java,734.3333333333334,2358.3333333333335,0.0,18857.0,1488.0,11080.0,8790.0,2413.125,2258.5,730.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/w/LOC_9200.java,715.6666666666666,2418.6666666666665,0.0,20405.0,1525.0,11724.0,9190.0,2899.375,3234.125,972.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/x/LOC_9600.java,992.6666666666666,3439.3333333333335,1.0,21419.0,1682.0,12639.0,9592.0,3529.625,3536.375,1052.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/y/LOC_10000.java,1011.3333333333334,3848.0,1.0,23629.0,1792.0,13931.0,9995.0,3781.75,3729.875,1015.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aa/NOD_2000.java,110.33333333333333,309.3333333333333,0.6666666666666666,1992.0,168.0,1246.0,899.0,383.375,342.375,108.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ab/NOD_3000.java,142.66666666666666,480.3333333333333,0.3333333333333333,2987.0,241.0,1828.0,1081.0,561.875,493.875,141.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ac/NOD_4000.java,200.0,711.0,0.0,3988.0,348.0,2539.0,1569.0,756.25,687.5,200.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ad/NOD_5000.java,228.66666666666666,760.6666666666666,0.6666666666666666,4986.0,405.0,3240.0,1805.0,912.375,854.375,226.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ae/NOD_6000.java,375.3333333333333,914.6666666666666,1.0,5986.0,522.0,3420.0,3358.0,974.625,888.5,382.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/af/NOD_7000.java,322.6666666666667,1120.0,0.0,6991.0,580.0,4328.0,2979.0,1240.0,1156.625,309.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ag/NOD_8000.java,342.6666666666667,1255.0,0.0,7987.0,584.0,5019.0,3319.0,1368.625,1337.75,356.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ah/NOD_9000.java,366.3333333333333,1495.0,0.0,8987.0,658.0,5603.0,3640.0,1572.375,1483.625,384.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ai/NOD_10000.java,380.0,1498.0,0.3333333333333333,9985.0,672.0,5885.0,4087.0,1587.875,1529.625,377.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aj/NOD_11000.java,513.6666666666666,1735.0,0.3333333333333333,10991.0,875.0,6452.0,4923.0,1410.75,1334.25,405.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ak/NOD_12000.java,408.3333333333333,1425.6666666666667,0.6666666666666666,11991.0,932.0,7024.0,5106.0,1968.875,2025.75,596.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/al/NOD_13000.java,588.3333333333334,2180.0,0.6666666666666666,12992.0,967.0,7662.0,5486.0,2095.375,1926.75,531.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/am/NOD_14000.java,499.0,1698.6666666666667,0.0,13991.0,1080.0,8260.0,6002.0,1779.75,1683.75,492.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/an/NOD_15000.java,509.6666666666667,1836.0,0.6666666666666666,14986.0,1130.0,8761.0,6390.0,1867.375,1805.875,518.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ao/NOD_16000.java,549.3333333333334,2011.3333333333333,0.6666666666666666,15984.0,1213.0,9648.0,6911.0,2037.125,1992.375,566.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ap/NOD_17000.java,539.3333333333334,2186.3333333333335,0.0,16985.0,1284.0,10330.0,6774.0,2209.125,2162.625,561.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aq/NOD_18000.java,673.6666666666666,2217.3333333333335,0.3333333333333333,17985.0,1401.0,10598.0,8279.0,2222.875,2223.125,678.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ar/NOD_19000.java,695.6666666666666,2291.3333333333335,0.6666666666666666,18981.0,1466.0,11148.0,8619.0,2731.375,2626.0,817.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/as/NOD_20000.java,819.6666666666666,3252.0,0.6666666666666666,19985.0,1469.0,12128.0,8300.0,3342.875,3241.375,820.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/at/NOD_21000.java,859.6666666666666,3379.6666666666665,1.0,20982.0,1541.0,12666.0,8755.0,3401.125,3048.375,896.375
